iso_o,iso_d,contig,comlang_off,comlang_ethno,colony,comcol,curcol,col45,smctry,dist,distcap,distw,distwces
EST,IRQ,0,0,0,0,0,0,0,0,3244.771,3244.771,3189.378,3172.958
EST,ISL,0,0,0,0,0,0,0,0,2454.359,2454.359,2488.694,2484.508
EST,ISR,0,0,0,0,0,0,0,0,3132.21,3132.21,3094.335,3092.59
EST,ITA,0,0,0,0,0,0,0,0,2126.436,2126.436,2071.118,2049.641
EST,JAM,0,0,0,0,0,0,0,0,8936.29,8936.29,8994.458,8993.821
EST,JOR,0,0,0,0,0,0,0,0,3168.488,3168.488,3122.1,3119.967
EST,JPN,0,0,0,0,0,0,0,0,7890.779,7890.779,7778.528,7774.929
EST,KAZ,0,0,0,0,1,0,0,0,3919.294,3028.277,3213.621,3093.803
EST,KEN,0,0,0,0,0,0,0,0,6837.977,6837.977,6806.007,6801.181
EST,KGZ,0,0,0,0,1,0,0,0,3814.75,3814.75,3800.869,3798.257
EST,KHM,0,0,0,0,0,0,0,0,8352.953,8352.953,8257.39,8255.541
EST,KIR,0,0,0,0,0,0,0,0,12727.99,12727.99,12773.03,12770.13
EST,KNA,0,0,0,0,0,0,0,0,8225.496,8225.496,8182.174,8137.726
EST,KOR,0,0,0,0,0,0,0,0,7122.724,7122.724,7196.417,7193.5
EST,KWT,0,0,0,0,0,0,0,0,3781.446,3781.446,3734.314,3733.031
EST,LAO,0,0,0,0,0,0,0,0,7618.033,7618.033,7633.708,7624.176
EST,LBN,0,0,0,0,0,0,0,0,2951.418,2951.418,2906.839,2905.235
EST,LBR,0,0,0,0,0,0,0,0,6629.479,6629.479,6623.238,6622.164
EST,LBY,0,0,0,0,0,0,0,0,3092.349,3092.349,3106.372,3097.362
EST,LCA,0,0,0,0,0,0,0,0,8436.939,8436.939,8488.982,8488.333
EST,LKA,0,0,0,0,0,0,0,0,7444.531,7444.531,7344.143,7341.99
EST,LSO,0,0,0,0,0,0,0,0,9879.167,9879.167,9851.225,9850.689
EST,LTU,0,0,0,0,1,0,0,0,527.9267,527.9267,464.5011,451.6197
EST,LUX,0,0,0,0,0,0,0,0,1614.171,1614.171,1641.549,1638.996
EST,LVA,1,0,0,0,1,0,0,0,277.1711,277.1711,289.6658,270.2768
EST,MAC,0,0,0,0,0,0,0,0,7831.538,7831.538,.,.
EST,MAR,0,0,0,0,0,0,0,0,3646.192,3646.192,3708.916,3698.904
EST,MDA,0,0,0,0,1,0,0,0,1407.85,1407.85,1355.881,1350.81
EST,MDG,0,0,0,0,0,0,0,0,8955.914,8955.914,8937.775,8930.149
EST,MDV,0,0,0,0,0,0,0,0,7411.087,7411.087,7397.57,7390.807
EST,MEX,0,0,0,0,0,0,0,0,9899.34,9899.34,9777.691,9767.155
EST,MHL,0,0,0,0,0,0,0,0,12050.92,12050.92,11956.8,11954.96
EST,MKD,0,0,0,0,0,0,0,0,1951.641,1951.641,1953.635,1951.263
EST,MLI,0,0,0,0,0,0,0,0,5862.555,5862.555,5785.769,5779.816
EST,MLT,0,0,0,0,0,0,0,0,2719.935,2719.935,2708.678,2707.575
EST,MMR,0,0,0,0,0,0,0,0,7366.081,7366.081,7191.811,7182.768
EST,MNG,0,0,0,0,0,0,0,0,5200.07,5200.07,5119.434,5103.295
EST,MNP,0,0,0,0,0,0,0,0,10190.17,10190.17,10175.26,10174.84
EST,MOZ,0,0,0,0,0,0,0,0,9530.399,9530.399,8956.215,8926.634
EST,MRT,0,0,0,0,0,0,0,0,5632.65,5632.65,5597.822,5592.333
EST,MSR,0,0,0,0,0,0,0,0,8252.477,8252.477,.,.
EST,MTQ,0,0,0,0,0,0,0,0,8387.288,8387.288,8429.766,8429.113
EST,MUS,0,0,0,0,0,0,0,0,9346.841,9346.841,9301.973,9301.491
EST,MWI,0,0,0,0,0,0,0,0,8208.521,8208.521,8221.643,8217.403
EST,MYS,0,0,0,0,0,0,0,0,8980.771,8980.771,9011.993,9001.946
EST,NAM,0,0,0,0,0,0,0,0,9151.601,9151.601,9057.254,9047.926
EST,NCL,0,0,0,0,0,0,0,0,14923.5,14923.5,14854.02,14853.29
EST,NER,0,0,0,0,0,0,0,0,5437.961,5437.961,5291.929,5284.136
EST,NFK,0,0,0,0,0,0,0,0,15663.96,15663.96,15645.14,15644.88
EST,NGA,0,0,0,0,0,0,0,0,6166.329,5783.524,5931.715,5915.777
EST,NIC,0,0,0,0,0,0,0,0,10005.64,10005.64,10036.5,10035.66
EST,NIU,0,0,0,0,0,0,0,0,15385.26,15385.26,15401.94,15401.75
EST,NLD,0,0,0,0,0,0,0,0,1459.083,1459.083,1496.474,1491.565
EST,NOR,0,0,0,0,0,0,0,0,787.4166,787.4166,943.4915,921.7601
EST,NPL,0,0,0,0,0,0,0,0,5739.775,5739.775,5667.488,5662.324
EST,NRU,0,0,0,0,0,0,0,0,12709.78,12709.78,12704,12703.73
EST,NZL,0,0,0,0,0,0,0,0,17411.42,17411.42,16930.38,16927.49
EST,OMN,0,0,0,0,0,0,0,0,4780.802,4780.802,4735.418,4728.883
EST,PAK,0,0,0,0,0,0,0,0,4526.513,4526.513,4773.084,4764.057
EST,PAL,0,0,0,0,0,0,0,0,3187.095,3187.095,3134.909,3133.475
EST,PAN,0,0,0,0,0,0,0,0,9951.785,9951.785,10049.12,10047.9
EST,PCN,0,0,0,0,0,0,0,0,15741.15,15741.15,.,.
EST,PER,0,0,0,0,0,0,0,0,11841.25,11841.25,11780.76,11775.69
EST,PHL,0,0,0,0,0,0,0,0,8966.789,8966.789,9091.396,9080.272
EST,PLW,0,0,0,0,0,0,0,0,10402.96,10402.96,10369.83,10369.37
EST,PNG,0,0,0,0,0,0,0,0,12715.98,12715.98,12493.54,12487.53
EST,POL,0,0,0,0,0,0,0,0,831.0393,831.0393,917.0386,892.5638
EST,PRI,0,0,0,0,0,0,0,0,8307.283,8307.283,8377.057,8376.311
EST,PRK,0,0,0,0,0,0,0,0,6924.853,6924.853,6889.926,6888.793
EST,PRT,0,0,0,0,0,0,0,0,3311.847,3311.847,3307.862,3292.239
EST,PRY,0,0,0,0,0,0,0,0,12003.44,12003.44,12004.93,12003.95
EST,PYF,0,0,0,0,0,0,0,0,15349.54,15349.54,15384.86,15384.54
EST,QAT,0,0,0,0,0,0,0,0,4331.621,4331.621,4266.483,4265.325
EST,REU,0,0,0,0,0,0,0,0,9364.853,9364.853,9335.087,9334.588
EST,ROM,0,0,0,0,0,0,0,0,1672.033,1672.033,1525.46,1512.721
EST,RUS,1,0,0,1,0,0,1,0,871.7853,871.7853,1537.558,857.0936
EST,RWA,0,0,0,0,0,0,0,0,6844.092,6844.092,6811.308,6810.684
EST,SAU,0,0,0,0,0,0,0,0,4231.98,4231.98,4186.248,4170.636
EST,SDN,0,0,0,0,0,0,0,0,4923.74,4923.74,4974.581,4962.504
EST,SEN,0,0,0,0,0,0,0,0,6054.251,6054.251,6052.451,6050.961
EST,SGP,0,0,0,0,0,0,0,0,9278.952,9278.952,9225.796,9225.194
EST,SHN,0,0,0,0,0,0,0,0,8825.751,8825.751,8971.101,8901.335
EST,SLB,0,0,0,0,0,0,0,0,13338.98,13338.98,13288.04,13287.02
EST,SLE,0,0,0,0,0,0,0,0,6502.79,6502.79,6490.227,6489.431
EST,SLV,0,0,0,0,0,0,0,0,9997.939,9997.939,10049.37,10048.81
EST,SMR,0,0,0,0,0,0,0,0,1911.032,1911.032,1911.199,1909.546
EST,SOM,0,0,0,0,0,0,0,0,6629.955,6629.955,6393.947,6370.866
EST,SPM,0,0,0,0,0,0,0,0,5237.062,5237.062,5282.159,5281.108
EST,STP,0,0,0,0,0,0,0,0,6774.732,6774.732,6743.201,6742.708
EST,SUR,0,0,0,0,0,0,0,0,8888.523,8888.523,8918.25,8910.408
EST,SVK,0,0,0,0,0,0,0,0,1345.682,1345.682,1251.28,1245.06
EST,SVN,0,0,0,0,0,0,0,0,1634.182,1634.182,1613.367,1610.388
EST,SWE,0,0,0,1,0,0,0,0,377.9402,377.9402,595.361,541.0465
EST,SWZ,0,0,0,0,0,0,0,0,9561.981,9561.981,9536.949,9536.496
EST,SYC,0,0,0,0,0,0,0,0,7624.425,7624.425,7572.837,7572.242
EST,SYR,0,0,0,0,0,0,0,0,3007.773,3007.773,2811.374,2805.023
EST,TCA,0,0,0,0,0,0,0,0,8296.567,8296.567,8354.527,8353.853
EST,TCD,0,0,0,0,0,0,0,0,5321.205,5321.205,5387.65,5381.021
EST,TGO,0,0,0,0,0,0,0,0,6251.75,6251.75,6136.79,6132.639
EST,THA,0,0,0,0,0,0,0,0,7899.071,7899.071,7853.895,7849.72
EST,TJK,0,0,0,0,1,0,0,0,3853.612,3853.612,3799.212,3796.282
EST,TKL,0,0,0,0,0,0,0,0,14248.05,14248.05,14295.05,14294.7
EST,TKM,0,0,0,0,1,0,0,0,3371.445,3371.445,3282.448,3268.106
EST,TMP,0,0,0,0,0,0,0,0,11449.87,11449.87,11422.5,11421.99
EST,TON,0,0,0,0,0,0,0,0,15488.67,15488.67,15460.93,15460.13
EST,TTO,0,0,0,0,0,0,0,0,8788.705,8788.705,8847.985,8847.307
EST,TUN,0,0,0,0,0,0,0,0,2721.749,2721.749,2809.868,2803.445
EST,TUR,0,0,0,0,0,0,0,0,2066.79,2242.071,2243.107,2222.279
EST,TUV,0,0,0,0,0,0,0,0,13972.27,13972.27,13885.64,13883.84
EST,TWN,0,0,0,0,0,0,0,0,8003.368,8003.368,8017.023,8015.897
EST,TZA,0,0,0,0,0,0,0,0,7487.854,7364.563,7328,7320.06
EST,UGA,0,0,0,0,0,0,0,0,6611.158,6611.158,6530.346,6528.053
EST,UKR,0,0,0,0,1,0,0,0,1066.134,1066.134,1274.062,1235.869
EST,URY,0,0,0,0,0,0,0,0,12829.54,12829.54,12792.47,12791.14
EST,USA,0,0,0,0,0,0,0,0,6653.48,6972.001,7848.599,7723.137
EST,UZB,0,0,0,0,1,0,0,0,3648.595,3648.595,3590.956,3576.865
EST,VCT,0,0,0,0,0,0,0,0,8528.568,8528.568,8579.493,8578.853
EST,VEN,0,0,0,0,0,0,0,0,9099.151,9099.151,9249.745,9246.774
EST,VGB,0,0,0,0,0,0,0,0,8221.877,8221.877,8273.076,8272.404
EST,VNM,0,0,0,0,0,0,0,0,7516.78,7516.78,8165.079,8139.912
EST,VUT,0,0,0,0,0,0,0,0,14547.92,14547.92,14446.96,14445.34
EST,WLF,0,0,0,0,0,0,0,0,14617.47,14617.47,14622.75,14622.55
EST,WSM,0,0,0,0,0,0,0,0,14279.38,14279.38,14789.42,14789.21
EST,YEM,0,0,0,0,0,0,0,0,5151.677,5151.677,5202.583,5199.307
EST,YUG,0,0,0,0,0,0,0,0,1648.055,1648.055,1712.293,1702.964
EST,ZAF,0,0,0,0,0,0,0,0,10405.98,9482.133,9818.088,9804.457
EST,ZAR,0,0,0,0,0,0,0,0,7140.491,7140.491,7190.163,7172.012
EST,ZMB,0,0,0,0,0,0,0,0,8340.553,8340.553,8161.351,8156.525
EST,ZWE,0,0,0,0,0,0,0,0,8616.98,8616.98,8661.409,8659.575
ETH,ABW,0,0,0,0,0,0,0,0,11817.33,11817.33,11800.59,11799.45
ETH,AFG,0,0,0,0,0,0,0,0,4196.206,4196.206,4114.436,4098.691
ETH,AGO,0,0,0,0,0,0,0,0,3464.567,3464.567,3510.41,3496.073
ETH,AIA,0,1,0,0,0,0,0,0,10940.08,10940.08,10933.79,10932.53
ETH,ALB,0,0,0,0,0,0,0,0,4050.716,4050.716,4007.51,4000.246
ETH,AND,0,0,0,0,0,0,0,0,5203.134,5203.134,5180.944,5176.707
ETH,ANT,0,0,0,0,0,0,0,0,11705.28,11705.28,11590.86,11583.75
ETH,ARE,0,0,0,0,0,0,0,0,2383.193,2383.193,2464.884,2453.487
ETH,ARG,0,0,0,0,0,0,0,0,11256.4,11256.4,11459.45,11449.23
ETH,ARM,0,0,0,0,0,0,0,0,3510.324,3510.324,3489.726,3480.32
ETH,ATG,0,1,0,0,0,0,0,0,10837.61,10837.61,10837.1,10835.78
ETH,AUS,0,1,0,0,0,0,0,0,12635.79,12437.38,12107.08,12013.79
ETH,AUT,0,0,0,0,0,0,0,0,4841.559,4841.559,4838.792,4832.288
ETH,AZE,0,0,0,0,0,0,0,0,3653.07,3653.07,3597.905,3588.302
ETH,BDI,0,0,0,0,0,0,0,0,1739.121,1739.121,1748.314,1732.428
ETH,BEL,0,0,0,0,0,0,0,0,5620.617,5620.617,5599.073,5594.237
ETH,BEN,0,0,0,0,0,0,0,0,4014.505,3983.975,4035.363,4031.608
ETH,BFA,0,0,0,0,0,0,0,0,4440.414,4440.414,4500.153,4493.15
ETH,BGD,0,0,0,0,0,0,0,0,5705.66,5705.66,5695,5690.873
ETH,BGR,0,0,0,0,0,0,0,0,4036.831,4036.831,3963.436,3955.104
ETH,BHR,0,0,0,0,0,0,0,0,2279.11,2279.11,2249.358,2237.063
ETH,BHS,0,1,0,0,0,0,0,0,12146.27,12146.27,12136.66,12135.2
ETH,BIH,0,0,0,0,0,0,0,0,4348.938,4348.938,4375.321,4368.006
ETH,BLR,0,0,0,0,0,0,0,0,5088.191,5088.191,5024.237,5016.37
ETH,BLZ,0,1,0,0,0,0,0,0,13574.81,13574.81,13516.69,13515.42
ETH,BMU,0,1,0,0,0,0,0,0,10737.16,10737.16,10712.87,10711.31
ETH,BOL,0,0,0,0,0,0,0,0,12104.31,11816.87,11880.59,11875.68
ETH,BRA,0,0,0,0,0,0,0,0,9960.68,9945.43,9708.323,9669.018
ETH,BRB,0,1,0,0,0,0,0,0,10692.16,10692.16,10686.52,10685.28
ETH,BRN,0,0,0,0,0,0,0,0,8410.005,8410.005,8374.631,8372.83
ETH,BTN,0,0,0,0,0,0,0,0,5713.267,5713.267,5702.217,5698.226
ETH,BWA,0,1,0,0,0,0,0,0,4014.64,4014.64,3898.765,3882.884
ETH,CAF,0,0,0,0,0,0,0,0,2293.438,2293.438,2312.055,2288.143
ETH,CAN,0,1,0,0,0,0,0,0,11491.9,11144.44,11722.63,11661.83
ETH,CCK,0,0,0,0,0,0,0,0,6846.978,6846.978,.,.
ETH,CHE,0,0,0,0,0,0,0,0,5157.785,5157.785,5124.054,5118.932
ETH,CHL,0,0,0,0,0,0,0,0,12377.05,12377.05,12423.96,12421.94
ETH,CHN,0,0,0,0,0,0,0,0,8315.988,8315.988,8350.973,8313.525
ETH,CIV,0,0,0,0,0,0,0,0,4747.246,4866.343,4816.588,4811.587
ETH,CMR,0,1,0,0,0,0,0,0,3074.591,3074.591,3066.913,3045.201
ETH,COG,0,0,0,0,0,0,0,0,3006.925,3006.925,3130.844,3113.311
ETH,COK,0,1,0,0,0,0,0,0,17625.17,17625.17,17655,17653.7
ETH,COL,0,0,0,0,0,0,0,0,12544.65,12544.65,12487.17,12484.38
ETH,COM,0,0,0,0,0,0,0,0,2357.362,2357.362,2426.838,2415.445
ETH,CPV,0,0,0,0,0,0,0,0,6798.18,6798.18,6852.685,6849.981
ETH,CRI,0,0,0,0,0,0,0,0,13363.43,13363.43,13365.15,13363.99
ETH,CUB,0,0,0,0,0,0,0,0,12706.88,12706.88,12479.94,12474.14
ETH,CXR,0,1,0,0,0,0,0,0,7717.039,7717.039,.,.
ETH,CYM,0,1,0,0,0,0,0,0,12760.54,12760.54,12748.5,12747.33
ETH,CYP,0,0,0,0,0,0,0,0,2958.017,2958.017,2913.953,2903.14
ETH,CZE,0,0,0,0,0,0,0,0,5094.006,5094.006,5007.306,5000.135
ETH,DEU,0,0,0,0,0,0,0,0,5541.322,5356.892,5378.895,5369.238
ETH,DJI,1,0,0,0,0,0,0,0,551.285,551.285,553.0049,518.7699
ETH,DMA,0,1,0,0,0,0,0,0,10831.88,10831.88,10822.98,10821.74
ETH,DNK,0,0,0,0,0,0,0,0,5675.312,5675.312,5702.926,5697.2
ETH,DOM,0,0,0,0,0,0,0,0,11622.06,11622.06,11638.35,11636.95
ETH,DZA,0,0,0,0,0,0,0,0,4750.649,4750.649,4662.705,4649.224
ETH,ECU,0,0,0,0,0,0,0,0,13022.7,13022.7,13145.98,13144.32
ETH,EGY,0,0,0,0,0,0,0,0,2466.896,2466.896,2447.797,2424.635
ETH,ERI,1,1,0,0,0,0,0,0,699.351,699.351,668.6375,585.6771
ETH,ESH,0,0,0,0,0,0,0,0,5812.768,5812.768,5819.757,5815.295
ETH,ESP,0,0,0,0,0,0,0,0,5455.203,5455.203,5359.264,5344.07
ETH,EST,0,0,0,0,0,0,0,0,5729.83,5729.83,5653.362,5647.402
ETH,ETH,0,0,0,0,0,0,0,0,399.3192,399.3192,226.4196,75.28684
ETH,FIN,0,0,0,0,0,0,0,0,5801.595,5801.595,5886.685,5877.771
ETH,FJI,0,1,0,0,0,0,0,0,15556.56,15556.56,15544.81,15543.73
ETH,FLK,0,1,0,0,0,0,0,0,11266.35,11266.35,11286.49,11282.63
ETH,FRA,0,0,0,0,0,0,0,0,5582.502,5582.502,5368.907,5350.322
ETH,FRO,0,0,0,0,0,0,0,0,6946.397,6946.397,6921.931,6918.057
ETH,FSM,0,1,0,0,0,0,0,0,13083.57,13083.57,12495.43,12460.15
ETH,GAB,0,0,0,0,0,0,0,0,3399.254,3399.254,3372.199,3362.46
ETH,GBR,0,1,0,0,0,0,0,0,5906.45,5906.45,6016.8,6008.187
ETH,GEO,0,0,0,0,0,0,0,0,3682.948,3682.948,3664.886,3655.914
ETH,GHA,0,1,0,0,0,0,0,0,4330.117,4330.117,4376.531,4372.319
ETH,GIB,0,1,0,0,0,0,0,0,5380.135,5380.135,5364.105,5360.692
ETH,GIN,0,0,0,0,0,0,0,0,5985.602,5985.602,5660.511,5652.344
ETH,GLP,0,0,0,0,0,0,0,0,10852.95,10852.95,10823.28,10822
ETH,GMB,0,1,0,0,0,0,0,0,6064.752,6064.752,6033.309,6030.188
ETH,GNB,0,0,0,0,0,0,0,0,5962.674,5962.674,5946.804,5944.436
ETH,GNQ,0,0,0,0,0,0,0,0,3372.127,3372.127,3345.701,3339.855
ETH,GRC,0,0,0,0,0,0,0,0,3560.068,3560.068,3578.643,3566.23
ETH,GRD,0,1,0,0,0,0,0,0,10939.79,10939.79,10929.34,10928.13
ETH,GRL,0,0,0,0,0,0,0,0,9138.314,9138.314,9051.991,9043.632
ETH,GTM,0,0,0,0,0,0,0,0,13854.48,13854.48,13858.12,13856.85
ETH,GUF,0,0,0,0,0,0,0,0,10058.42,10058.42,10112.8,10110.67
ETH,GUY,0,1,0,0,0,0,0,0,10661.97,10661.97,10656.71,10655.38
ETH,HKG,0,1,0,0,0,0,0,0,8132.271,8132.271,8114.922,8112.81
ETH,HND,0,0,0,0,0,0,0,0,13546.42,13546.42,13530.99,13529.66
ETH,HRV,0,0,0,0,0,0,0,0,4636.298,4636.298,4550.973,4543.072
ETH,HTI,0,0,0,0,0,0,0,0,11880.02,11880.02,11874.61,11873.31
ETH,HUN,0,0,0,0,0,0,0,0,4668.57,4668.57,4618.802,4612.068
ETH,IDN,0,0,0,0,0,0,0,0,7720.745,7720.745,7863.14,7818.531
ETH,IND,0,1,0,0,0,0,0,0,4561.518,4561.518,4349.842,4298.988
ETH,IRL,0,1,0,0,0,0,0,0,6359.83,6359.83,6358.044,6353.923
ETH,IRN,0,0,0,0,0,0,0,0,3226.597,3226.597,3124.087,3093.266
ETH,IRQ,0,0,0,0,0,0,0,0,2763.143,2763.143,2758.555,2736.973
ETH,ISL,0,0,0,0,0,0,0,0,7725.646,7725.646,7684.405,7680.737
ETH,ISR,0,1,0,0,0,0,0,0,2597.712,2597.712,2561.314,2548.276
ETH,ITA,0,0,0,0,0,0,0,0,4472.661,4472.661,4544.532,4516.628
ETH,JAM,0,1,0,0,0,0,0,0,12350.82,12350.82,12359.52,12358.26
ETH,JOR,0,0,0,0,0,0,0,0,2566.281,2566.281,2536.726,2522.754
ETH,JPN,0,0,0,0,0,0,0,0,10401.23,10401.23,10181.22,10172.5
ETH,KAZ,0,0,0,0,0,0,0,0,5303.102,5555.079,5338.875,5298.977
ETH,KEN,1,1,0,0,0,0,0,0,1171.28,1171.28,1225.976,1186.376
ETH,KGZ,0,0,0,0,0,0,0,0,5125.031,5125.031,5027.754,5019.04
ETH,KHM,0,0,0,0,0,0,0,0,7226.194,7226.194,7181.119,7178.107
ETH,KIR,0,1,0,0,0,0,0,0,14837.14,14837.14,14937.03,14918.96
ETH,KNA,0,1,0,0,0,0,0,0,10925.98,10925.98,10643.5,9912.786
ETH,KOR,0,0,0,0,0,0,0,0,9244.567,9244.567,9275.151,9272.013
ETH,KWT,0,0,0,0,0,0,0,0,2451.796,2451.796,2416.159,2403.567
ETH,LAO,0,0,0,0,0,0,0,0,6945.237,6945.237,7045.211,7038.684
ETH,LBN,0,0,0,0,0,0,0,0,2783.078,2783.078,2751.977,2740.098
ETH,LBR,0,1,0,0,0,0,0,0,5475.274,5475.274,5434.499,5430.265
ETH,LBY,0,0,0,0,0,0,0,0,3733.014,3733.014,3481.178,3453.802
ETH,LCA,0,1,0,0,0,0,0,0,10817.83,10817.83,10813.06,10811.83
ETH,LKA,0,0,0,0,0,0,0,0,4526.706,4526.706,4551.029,4547.294
ETH,LSO,0,1,0,0,0,0,0,0,4440.343,4440.343,4475.629,4468.646
ETH,LTU,0,0,0,0,0,0,0,0,5218.525,5218.525,5272.552,5265.753
ETH,LUX,0,0,0,0,0,0,0,0,5433.021,5433.021,5411.906,5407.231
ETH,LVA,0,0,0,0,0,0,0,0,5481.836,5481.836,5435.973,5429.906
ETH,MAC,0,0,0,0,0,0,0,0,8071.563,8071.563,.,.
ETH,MAR,0,0,0,0,0,0,0,0,5422.106,5422.106,5387.26,5381.316
ETH,MDA,0,0,0,0,0,0,0,0,4328.802,4328.802,4311.169,4303.417
ETH,MDG,0,0,0,0,0,0,0,0,3249.451,3249.451,3315.729,3290.714
ETH,MDV,0,0,0,0,0,0,0,0,3865.438,3865.438,3869.113,3864.73
ETH,MEX,0,0,0,0,0,0,0,0,14444.59,14444.59,14427.7,14422.95
ETH,MHL,0,1,0,0,0,0,0,0,14451.79,14451.79,14290.91,14287.23
ETH,MKD,0,0,0,0,0,0,0,0,4042.723,4042.723,3991.162,3983.978
ETH,MLI,0,0,0,0,0,0,0,0,5126.837,5126.837,5039.648,5026.56
ETH,MLT,0,1,0,0,0,0,0,0,3871.321,3871.321,3853.458,3847.526
ETH,MMR,0,0,0,0,0,0,0,0,6259.23,6259.23,6256.517,6252.636
ETH,MNG,0,0,0,0,0,0,0,0,7638.576,7638.576,7529.407,7512.647
ETH,MNP,0,1,0,0,0,0,0,0,11536.64,11536.64,11518.23,11516.78
ETH,MOZ,0,0,0,0,0,0,0,0,3955.594,3955.594,3407.695,3304.364
ETH,MRT,0,0,0,0,0,0,0,0,5993.222,5993.222,5874.048,5861.899
ETH,MSR,0,1,0,0,0,0,0,0,10887.51,10887.51,.,.
ETH,MTQ,0,0,0,0,0,0,0,0,10815.69,10815.69,10802.61,10801.37
ETH,MUS,0,1,0,0,0,0,0,0,3841.058,3841.058,3876.104,3870.401
ETH,MWI,0,1,0,0,0,0,0,0,2620.965,2620.965,2691.663,2670.682
ETH,MYS,0,0,0,0,0,0,0,0,6980.896,6980.896,7226.504,7187.067
ETH,NAM,0,1,0,0,0,0,0,0,4242.396,4242.396,4222.273,4196.503
ETH,NCL,0,0,0,0,0,0,0,0,14260.63,14260.63,14251.21,14249.89
ETH,NER,0,0,0,0,0,0,0,0,4038.119,4038.119,3728.926,3697.247
ETH,NFK,0,1,0,0,0,0,0,0,14291.56,14291.56,14310.69,14309.63
ETH,NGA,0,1,0,0,0,0,0,0,3909.526,3478.486,3665.917,3640.612
ETH,NIC,0,0,0,0,0,0,0,0,13524.5,13524.5,13497.81,13496.42
ETH,NIU,0,1,0,0,0,0,0,0,16743.52,16743.52,16749.98,16749.16
ETH,NLD,0,0,0,0,0,0,0,0,5711.346,5711.346,5654.407,5649.559
ETH,NOR,0,0,0,0,0,0,0,0,6127.144,6127.144,6191.532,6181.487
ETH,NPL,0,0,0,0,0,0,0,0,5290.257,5290.257,5220.22,5211.452
ETH,NRU,0,1,0,0,0,0,0,0,14205.17,14205.17,14195.01,14194
ETH,NZL,0,1,0,0,0,0,0,0,14264.91,14264.91,14499.72,14494.43
ETH,OMN,0,0,0,0,0,0,0,0,2658.347,2658.347,2504.214,2474.168
ETH,PAK,0,1,0,0,0,0,0,0,4450.599,4450.599,3986.401,3931.491
ETH,PAL,0,0,0,0,0,0,0,0,2542.939,2542.939,2521.345,2508.476
ETH,PAN,0,0,0,0,0,0,0,0,12911.72,12911.72,12976.59,12974.41
ETH,PCN,0,1,0,0,0,0,0,0,17899.25,17899.25,.,.
ETH,PER,0,0,0,0,0,0,0,0,13025.65,13025.65,12970.6,12964.64
ETH,PHL,0,1,0,0,0,0,0,0,8924.42,8924.42,9015.691,9009.745
ETH,PLW,0,1,0,0,0,0,0,0,10504.3,10504.3,10495.97,10494.56
ETH,PNG,0,1,0,0,0,0,0,0,12171.82,12171.82,12139.65,12132.06
ETH,POL,0,0,0,0,0,0,0,0,5072.964,5072.964,5049.628,5039.494
ETH,PRI,0,1,0,0,0,0,0,0,11249.86,11249.86,11257.04,11255.69
ETH,PRK,0,0,0,0,0,0,0,0,9122.336,9122.336,9156.695,9152.891
ETH,PRT,0,0,0,0,0,0,0,0,5799.203,5799.203,5815.28,5810.274
ETH,PRY,0,0,0,0,0,0,0,0,11094.72,11094.72,11044.23,11041.59
ETH,PYF,0,0,0,0,0,0,0,0,18723.32,18723.32,18731.18,18730.11
ETH,QAT,0,0,0,0,0,0,0,0,2249.2,2249.2,2223.931,2211.969
ETH,REU,0,0,0,0,0,0,0,0,3794.406,3794.406,3842.96,3836.904
ETH,ROM,0,0,0,0,0,0,0,0,4123.083,4123.083,4226.322,4214.526
ETH,RUS,0,0,0,0,0,0,0,0,5198.625,5198.625,5423.041,5323.098
ETH,RWA,0,1,0,0,0,0,0,0,1561.976,1561.976,1610.694,1593.887
ETH,SAU,0,0,0,0,0,0,0,0,1929.513,1929.513,1726.751,1626.119
ETH,SDN,1,0,0,0,0,0,0,0,996.0536,996.0536,1017.099,951.5115
ETH,SEN,0,0,0,0,0,0,0,0,6148.223,6148.223,6091.483,6088.189
ETH,SGP,0,1,0,0,0,0,0,0,7249.237,7249.237,7247.241,7245.368
ETH,SHN,0,1,0,0,0,0,0,0,5639.061,5639.061,5999.293,5949.945
ETH,SLB,0,1,0,0,0,0,0,0,13573.62,13573.62,13546.57,13544.47
ETH,SLE,0,1,0,0,0,0,0,0,5727.948,5727.948,5660.135,5656.144
ETH,SLV,0,0,0,0,0,0,0,0,13758.31,13758.31,13743.62,13742.49
ETH,SMR,0,0,0,0,0,0,0,0,4644.254,4644.254,4620.046,4614.614
ETH,SOM,1,1,0,0,0,0,0,0,1063.184,1063.184,1000.024,931.4271
ETH,SPM,0,0,0,0,0,0,0,0,9663.795,9663.795,9643.328,9641.237
ETH,STP,0,0,0,0,0,0,0,0,3692.763,3692.763,3707.04,3702.859
ETH,SUR,0,0,0,0,0,0,0,0,10358.83,10358.83,10294.58,9988.416
ETH,SVK,0,0,0,0,0,0,0,0,4804.788,4804.788,4752.306,4746.037
ETH,SVN,0,0,0,0,0,0,0,0,4727.251,4727.251,4696.099,4690.417
ETH,SWE,0,0,0,0,0,0,0,0,5862.811,5862.811,5847.944,5840.082
ETH,SWZ,0,1,0,0,0,0,0,0,4025.191,4025.191,4064.962,4057.581
ETH,SYC,0,1,0,0,0,0,0,0,2392.714,2392.714,2416.133,2408.89
ETH,SYR,0,0,0,0,0,0,0,0,2733.477,2733.477,2872.114,2854.691
ETH,TCA,0,1,0,0,0,0,0,0,11669.56,11669.56,11667.82,11666.54
